feedId,title,artName,titleName,canonicalName,createdDate,articleUrl,imageUrl,requestedVariant,matchStatus,matchConfidence,matchedActorId,matchedNameKo,matchedVariant,nameCandidateIds,matchedKind,matchedLocalPath,headImage,cardImage,paintingImage,battleActorBundle,battleActorBundleExists,nameEvidence,visualMatchStatus,visualBestActorId,visualBestKind,visualBestScore,visualPhashDistance,visualHistDistance,visualScoreGap,visualBestLocalPath
7192929,소녀전쟁 | UR 플래시 스카타흐,스카타흐,스카타흐,스카타흐,20260116180038,https://game.naver.com/lounge/girlwars/board/detail/7192929,https://nng-phinf.pstatic.net/MjAyNjAxMTZfMTk3/MDAxNzY4NTM1NDMxNzUz.bLpoj_8kquq334UXP49ju5sxLvkLGhKGSZpBJpd0HA8g.FAzdrR1sQBdqXJvgyODtvI_Uqx_O6XOw2I6ZK7nxXwYg.JPEG/%EC%8A%A4%EC%B9%B4%ED%95%98_.jpg?type=w1678,flash,title_exact,strong,31114,스카타흐,flash,31114,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_82621f4a9ae4464f/images/T/5367079974122220331_31114.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7156907751405182243_head31114.png,,girlswar_merged_extracted/extracted/unity/bundles/b_82621f4a9ae4464f/images/T/5367079974122220331_31114.png,download/roleprefabsandres/battleprefabandres/31114.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1042,T_ditu,34.06,26,0.6717,3.081,girlswar_merged_extracted/extracted/unity/bundles/b_760c09143bc33162/images/T/-1813499788123703046_T_ditu_1042.png
7192930,소녀전쟁 | UR 플래시 세이메이,세이메이,세이메이,세이메이,20260116180038,https://game.naver.com/lounge/girlwars/board/detail/7192930,https://nng-phinf.pstatic.net/MjAyNjAxMTZfMjk3/MDAxNzY4NTM1NzU4ODc1.zpGtp0xuAvdVOlQH3s1WVBW-yG6gF_yV_OSyQblMjgsg.kRTz-2m90K4sj141nIDdAXFa5b5YWoyU38X2UilunqQg.JPEG/%EC%84%B8%EC%9D%B4.jpg?type=w1678,flash,title_exact,strong,31073,세이메이,flash,21073|31073,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_04e8fdd7295f3d99/images/T/881104242999281170_31073.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/8910488734670541168_head31073.png,,girlswar_merged_extracted/extracted/unity/bundles/b_04e8fdd7295f3d99/images/T/881104242999281170_31073.png,download/roleprefabsandres/battleprefabandres/31073.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,31079,T_ditu,33.849,20,1.1541,0.089,girlswar_merged_extracted/extracted/unity/bundles/b_d7f783a96f345102/images/T/4816001257497706926_T_ditu_31079.png
7076012,소녀전쟁 | UR 플래시 로물루스,로물루스,로물루스,로물루스,20251217121024,https://game.naver.com/lounge/girlwars/board/detail/7076012,https://nng-phinf.pstatic.net/MjAyNTEyMTZfMjY1/MDAxNzY1ODU2Njg1OTAx.h_nvPuUqYvWklXDoRAXImJUnUGBXHiOzPtW53bDYx7Eg.tebEAEDO3rCGhh9b4ZvB9SIHiWSjaroEKn2IQr88zvYg.JPEG/%EB%A1%9C%EB%AC%BC%EC%9B%90.jpg?type=w1678,flash,title_exact,strong,31113,로물루스,flash,31113,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_ce981fe1b0831ee9/images/T/2754519471504203841_31113.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/2284315610174369294_head31113.png,,girlswar_merged_extracted/extracted/unity/bundles/b_ce981fe1b0831ee9/images/T/2754519471504203841_31113.png,download/roleprefabsandres/battleprefabandres/31113.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1053,T_ditu,37.755,26,0.9796,1.536,girlswar_merged_extracted/extracted/unity/bundles/b_6fa9448bb52a9126/images/T/-4827362153673708224_T_ditu_1053.png
7022697,소녀전쟁 | UR 플래시 아시야 도만,아시야 도만,아시야 도만,아시야 도만,20251202110401,https://game.naver.com/lounge/girlwars/board/detail/7022697,https://nng-phinf.pstatic.net/MjAyNTEyMDJfMjk3/MDAxNzY0NjQxMDEzMzI1.bbHN0Hi4k1RxUQciZx5X6NI_vr4BPTVD07CJ2cAu3Nsg.jLQVOVIvEL2eH0ZMXGiCuKaFSTJ7wVK2vA1N1xJTnyIg.PNG/%EC%95%84%EC%8B%9C%EC%95%BC_%EB%8F%84%EB%A7%8C.png?type=w1678,flash,title_exact,strong,31112,아시야 도만,flash,31112,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_2b63b740a4d4f480/images/T/-2023765765022133257_31112.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-3329563978556218269_head31112.png,,girlswar_merged_extracted/extracted/unity/bundles/b_2b63b740a4d4f480/images/T/-2023765765022133257_31112.png,download/roleprefabsandres/battleprefabandres/31112.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1018,T_ditu,35.378,22,1.1148,2.203,girlswar_merged_extracted/extracted/unity/bundles/b_1fbd7d1d6337c15d/images/T/554643797807791545_T_ditu_1018.png
6968110,소녀전쟁 | UR 플래시 다테 마사무네,다테 마사무네,다테 마사무네,다테 마사무네,20251118120031,https://game.naver.com/lounge/girlwars/board/detail/6968110,https://nng-phinf.pstatic.net/MjAyNTExMTRfMTYx/MDAxNzYzMTA4NDI5NTMz.MTQ4PuTs91tq0lT7WQ-rPDw4gfiW_hRQpPX2GqBha8cg.FIU1D6-63VIKpwFomE4ehT9xieG7Kusl-xaur8zfBmsg.PNG/%EB%8B%A4_%EB%8B%A4_.png?type=w1678,flash,title_exact,strong,31025,다테 마사무네,flash,1025|21025|31025,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_17ce4484d1fd4e35/images/T/2309070784323496386_31025.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7327242503387155912_head31025.png,,girlswar_merged_extracted/extracted/unity/bundles/b_17ce4484d1fd4e35/images/T/2309070784323496386_31025.png,download/roleprefabsandres/battleprefabandres/31025.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1019,T_ditu,39.042,26,1.0868,0.219,girlswar_merged_extracted/extracted/unity/bundles/b_b105a3462c5b6434/images/T/4649711350267882192_T_ditu_1019.png
6951287,소녀전쟁 | UR 플래시 항우,항우,항우,항우,20251114171636,https://game.naver.com/lounge/girlwars/board/detail/6951287,https://nng-phinf.pstatic.net/MjAyNTExMTRfMjQ2/MDAxNzYzMTA4MDUyMTUz.WdHVrqtG1e6JscrNZgj0fRVy1a7oN66lSo0dYUp5zfkg.SKwcVTTfk5sBq84og1uU9jo8JNEkorO70BGMzCeAVUIg.PNG/%ED%95%AD%EC%9B%90.png?type=w1678,flash,title_exact,strong,31111,항우,flash,31111,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_21aedf94e9958bc4/images/T/4864900169595261043_31111.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-4831836731044847758_head31111.png,,girlswar_merged_extracted/extracted/unity/bundles/b_21aedf94e9958bc4/images/T/4864900169595261043_31111.png,download/roleprefabsandres/battleprefabandres/31111.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1008,Painting,34.672,26,0.5977,3.802,girlswar_merged_extracted/extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/-8643402310949154556_Painting_1008.png
6801473,소녀전쟁 | UR 플래시 야오비쿠니,야오비쿠니,야오비쿠니,야오비쿠니,20251016180032,https://game.naver.com/lounge/girlwars/board/detail/6801473,https://nng-phinf.pstatic.net/MjAyNTEwMTZfMjgw/MDAxNzYwNTkzODIwMzgy.FLcVUiCVdOjGFnSBRlxCkoV6VNC2a6KeAyAQRynl9Hcg.vUasoOHDBJpWgKmd2C7rRE76sjym79Eev2RKAt2dQygg.PNG/%E5%85%AB%E7%99%BE%E6%AF%94%E4%B8%98%E5%B0%BC.png?type=w1678,flash,title_exact,strong,31110,야오비쿠니,flash,31110,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_36923b5a0c468496/images/T/1555927199728703456_31110.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5906423019416652078_head31110.png,,girlswar_merged_extracted/extracted/unity/bundles/b_36923b5a0c468496/images/T/1555927199728703456_31110.png,download/roleprefabsandres/battleprefabandres/31110.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21041,T_ditu,40.396,26,1.1997,0.607,girlswar_merged_extracted/extracted/unity/bundles/b_ec4d37c78f98b66d/images/T/386745750109913269_T_ditu_21041.png
6771285,소녀전쟁 | UR 플래시 오리온,오리온,오리온,오리온,20251009130032,https://game.naver.com/lounge/girlwars/board/detail/6771285,https://nng-phinf.pstatic.net/MjAyNTEwMDlfNjcg/MDAxNzU5OTgwNjU2MTA2.oZ_984MWyzhbOXGU3DxQJn4GdhH0l0MAfDJI9ifehpwg.aEiOqwWLm_1TXDxLkYvOpvd3yEq-vxDrhUT5J80t1BUg.PNG/%EC%98%A4%EC%98%A4.png?type=w1678,flash,title_exact,strong,31109,오리온,flash,31109,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_f4e42565f750696e/images/T/8555835408298549798_31109.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7552287501943346589_head31109.png,,girlswar_merged_extracted/extracted/unity/bundles/b_f4e42565f750696e/images/T/8555835408298549798_31109.png,download/roleprefabsandres/battleprefabandres/31109.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,medium,1017,T_ditu,37.422,18,1.6185,1.401,girlswar_merged_extracted/extracted/unity/bundles/b_2b7da5bbf7c00333/images/T/-8975875091061293179_T_ditu_1017.png
6675891,소녀전쟁 | UR 플래시 가웨인,가웨인,가웨인,가웨인,20250916185023,https://game.naver.com/lounge/girlwars/board/detail/6675891,https://nng-phinf.pstatic.net/MjAyNTA5MTZfMTM2/MDAxNzU4MDE1NTQxOTQ2.7bU3uasXdHEYVS5eI6Pswt_1Ic2DPfLqZOQC0lwX2KYg.zLr5Wekn71g7CuOcvIEa-oyjIqYlpLEGnRWpWyv6aDwg.JPEG/%EA%B0%80%EA%B0%80%EC%9B%A8.jpg?type=w1678,flash,title_exact,strong,31079,가웨인,flash,21079|31079,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_d7f783a96f345102/images/T/4337864612868588972_31079.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-4915448053238270999_head31079.png,,girlswar_merged_extracted/extracted/unity/bundles/b_d7f783a96f345102/images/T/4337864612868588972_31079.png,download/roleprefabsandres/battleprefabandres/31079.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1055,T_ditu,39.385,26,1.1155,0.195,girlswar_merged_extracted/extracted/unity/bundles/b_89e27f0bab0068d3/images/T/2604870942728984283_T_ditu_1055.png
6608518,소녀전쟁 | UR 플래시 다빈치,다빈치,다빈치,다빈치,20250901104852,https://game.naver.com/lounge/girlwars/board/detail/6608518,https://nng-phinf.pstatic.net/MjAyNTA4MjhfMTIy/MDAxNzU2Mzc0ODkxOTY5.0SBR3trM920cMMzHBYMofIw9p_bHmzGJWtipOupqNGIg.CfDBABsYUsvntpJ5Vh6l5UrZQgDyX4__fNctdX8cnHwg.JPEG/%E8%BE%BE%E8%8A%AC%E5%A5%871(2).jpg?type=w1678,flash,title_exact,strong,31108,다빈치,flash,31108,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_cf5834cce51ecd08/images/T/-7609085573113670931_31108.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4697414144119392030_head31108.png,,girlswar_merged_extracted/extracted/unity/bundles/b_cf5834cce51ecd08/images/T/-7609085573113670931_31108.png,download/roleprefabsandres/battleprefabandres/31108.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1013,T_ditu,39.911,28,0.9926,1.315,girlswar_merged_extracted/extracted/unity/bundles/b_c85cc1cd0d16d65a/images/T/-855995676461250147_T_ditu_1013.png
6562722,소녀전쟁 | UR 플래시 단테,단테,단테,단테,20250822125248,https://game.naver.com/lounge/girlwars/board/detail/6562722,https://nng-phinf.pstatic.net/MjAyNTA4MjJfMTk1/MDAxNzU1ODM0NzMwMjA2.aXghsCpWXkxXE9Jsaaarx6N6440O2suTex6VkTEXyKIg.ykG9Ogt1et3jwLR-3SriNsHHz4QV3tdBcUWeoZx5isog.JPEG/%E4%BD%86%E4%B8%81(1).jpg?type=w1678,flash,title_exact,strong,31107,단테,flash,31107,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_0788edbc0d7e2b7d/images/T/7397386541945291085_31107.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/1483400665256982777_head31107.png,,girlswar_merged_extracted/extracted/unity/bundles/b_0788edbc0d7e2b7d/images/T/7397386541945291085_31107.png,download/roleprefabsandres/battleprefabandres/31107.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1007,T_ditu,36.391,26,0.8659,1.117,girlswar_merged_extracted/extracted/unity/bundles/b_5a04f9d03fb42400/images/T/1803512160258821782_T_ditu_1007.png
6460948,소녀전쟁 | UR 플래시 페르세우스,페르세우스,페르세우스,페르세우스,20250731190031,https://game.naver.com/lounge/girlwars/board/detail/6460948,https://nng-phinf.pstatic.net/MjAyNTA3MzBfMjA0/MDAxNzUzODY3NjYwMjQ0.gZJwNm0O8Nv7b-TqwaYjDA0qwriNwcvtYu_aYPUTC3Ug.9lLHvnnr0MrrcfxXLnY0sAJ4urQOT0I5QguD0KcIg_0g.JPEG/vpvp.jpg?type=w1678,flash,title_exact,strong,31106,페르세우스,flash,31106,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_4a1a91a7735c27b3/images/T/9072300101049743371_31106.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/6009641460561749186_head31106.png,,girlswar_merged_extracted/extracted/unity/bundles/b_4a1a91a7735c27b3/images/T/9072300101049743371_31106.png,download/roleprefabsandres/battleprefabandres/31106.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1059,T_ditu,35.641,22,1.1367,1.568,girlswar_merged_extracted/extracted/unity/bundles/b_02867b620c95eeaa/images/T/-1534897939735413883_T_ditu_1059.png
6372231,소녀전쟁 | UR 플래시 예카테리나,예카테리나,예카테리나,예카테리나,20250716193025,https://game.naver.com/lounge/girlwars/board/detail/6372231,https://nng-phinf.pstatic.net/MjAyNTA3MTZfMTI0/MDAxNzUyNjQ2OTA5MzU4.kHuu8NkUNkxnH3u_YMi_uPAUgVykXo6ZxFAIFUButgwg.O5chogfz6xWsHfLeW20hZApLvde9YxW5VdUDrvF8Y2Qg.JPEG/%EC%98%88.jpg?type=w1678,flash,title_exact,strong,31015,예카테리나,flash,1015|21015|31015,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_7d0c32809c2e81b2/images/T/1325908971645627804_31015.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1049211238005075012_head31015.png,,girlswar_merged_extracted/extracted/unity/bundles/b_7d0c32809c2e81b2/images/T/1325908971645627804_31015.png,download/roleprefabsandres/battleprefabandres/31015.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1054,T_ditu,38.654,20,1.5545,1.18,girlswar_merged_extracted/extracted/unity/bundles/b_28f8ab754c7d56d7/images/T/27522188401046457_T_ditu_1054.png
6276862,소녀전쟁 | UR플래시 노부츠나,노부츠나,노부츠나,노부츠나,20250630190117,https://game.naver.com/lounge/girlwars/board/detail/6276862,https://nng-phinf.pstatic.net/MjAyNTA2MzBfMjMw/MDAxNzUxMjc3NjI1NTMy.-UWPR8gEGYSo5_L7gwyjA08g_oAv8L3P6MRqNhYrUScg.oCLalJ98ytz6MEy1nczyOm11_tOh2oOFICppgDp1Go4g.JPEG/%EB%85%B8.jpg?type=w1678,flash,title_exact,strong,31105,노부츠나,flash,31105,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_bb3ac8b0cd80312b/images/T/-8682713254826540854_31105.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/2476826078344552481_head31105.png,,girlswar_merged_extracted/extracted/unity/bundles/b_bb3ac8b0cd80312b/images/T/-8682713254826540854_31105.png,download/roleprefabsandres/battleprefabandres/31105.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1062,T_ditu,34.076,22,1.0063,0.831,girlswar_merged_extracted/extracted/unity/bundles/b_bbe8646623004953/images/T/-130377173853492884_T_ditu_1062.png
6213674,소녀전쟁 | UR플래시 샤를마뉴,샤를마뉴,샤를마뉴,샤를마뉴,20250617145903,https://game.naver.com/lounge/girlwars/board/detail/6213674,https://nng-phinf.pstatic.net/MjAyNTA2MTdfNDAg/MDAxNzUwMTM5ODk4Mjk1.Sqmby1n7lMfKJqo1u7sL43mSvp9mruDHuZvzPN7V3pEg.R7yxRoA11rhME-F0FfY0YxYtyC77qUWR_CucJvynl30g.JPEG/%EC%83%A4%EB%A5%BC.jpg?type=w1678,flash,title_exact,strong,31070,샤를마뉴,flash,21070|31070,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_6dbc691f271c56dc/images/T/2332120691657429568_31070.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-5301461155254680551_head31070.png,,girlswar_merged_extracted/extracted/unity/bundles/b_6dbc691f271c56dc/images/T/2332120691657429568_31070.png,download/roleprefabsandres/battleprefabandres/31070.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1061,T_ditu,38.701,26,1.0584,0.815,girlswar_merged_extracted/extracted/unity/bundles/b_36a71ed58e0a41b2/images/T/3242216544046592640_T_ditu_1061.png
6132506,소녀전쟁 | UR플래시 타마모노마에,타마모노마에,타마모노마에,타마모노마에,20250603142023,https://game.naver.com/lounge/girlwars/board/detail/6132506,https://nng-phinf.pstatic.net/MjAyNTA2MDNfMjc3/MDAxNzQ4OTI2ODUyMDIx.OeSahxzuuomie3XxecjYGClKSqCFmRm3Z-3OXNFgSf4g.A9wfReYwXKz3RIrFjGG-yUftus5f04MExDSh24aaFdQg.JPEG/%E5%9C%B0%E6%96%B9.jpg?type=w1678,flash,title_exact,strong,31103,타마모노마에,flash,31103,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_897d6df8e8cbb8fa/images/T/9126048010254645251_31103.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1165442737888120480_head31103.png,,girlswar_merged_extracted/extracted/unity/bundles/b_897d6df8e8cbb8fa/images/T/9126048010254645251_31103.png,download/roleprefabsandres/battleprefabandres/31103.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1042,T_ditu,43.094,32,0.9245,1.052,girlswar_merged_extracted/extracted/unity/bundles/b_760c09143bc33162/images/T/-1813499788123703046_T_ditu_1042.png
6047721,소녀전쟁 | UR플래시 조자룡,조자룡,조자룡,조자룡,20250519120029,https://game.naver.com/lounge/girlwars/board/detail/6047721,https://nng-phinf.pstatic.net/MjAyNTA1MTNfMTYg/MDAxNzQ3MTI4Mjc1MDE2.LgLHTUACbNolcAEGf059E56C1Ozk_tR_7aBrSN_1mM4g.dHzvXe9EpgFVRkaiuf-BOOM6hogJp4jrIkbS0Zqhi_Ag.JPEG/%E8%B5%B5%E4%BA%91UR%E9%97%AA(3).jpg?type=w1678,flash,title_exact,strong,31041,조자룡,flash,1041|21041|31041,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_4b666bd3f8c7b44a/images/T/-2496926616206194368_31041.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7629776003570604701_head31041.png,,girlswar_merged_extracted/extracted/unity/bundles/b_4b666bd3f8c7b44a/images/T/-2496926616206194368_31041.png,download/roleprefabsandres/battleprefabandres/31041.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1062,Painting,32.625,24,0.5938,5.859,girlswar_merged_extracted/extracted/unity/bundles/b_eed7f0324c476cf2/images/T/5659871538832641374_Painting_1062.png
5964563,소녀전쟁 | UR플래시 조소카베 모토치카,조소카베 모토치카,조소카베 모토치카,조소카베 모토치카,20250430191815,https://game.naver.com/lounge/girlwars/board/detail/5964563,https://nng-phinf.pstatic.net/MjAyNTA0MzBfMTM5/MDAxNzQ2MDA4MTY3NDYz.2k3Sco0oo1S8wxTsZS5DJch7SCOcLe81y0WNTymPa-Ig.y7AHDu89qiQZX2sa3Z7_CX51k0nVf-c5-5_CHMj07kQg.JPEG/%EC%A1%B0.jpg?type=w1678,flash,title_exact,strong,31072,조소카베 모토치카,flash,21072|31072,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_0dbfdce7a20e47fa/images/T/-8414008011405106435_31072.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/190397758633160885_head31072.png,,girlswar_merged_extracted/extracted/unity/bundles/b_0dbfdce7a20e47fa/images/T/-8414008011405106435_31072.png,download/roleprefabsandres/battleprefabandres/31072.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1021,T_ditu,35.88,22,1.1567,2.255,girlswar_merged_extracted/extracted/unity/bundles/b_d62a698123ae6448/images/T/6639994857495688493_T_ditu_marry_1021.png
5901867,소녀전쟁 | UR 이백,이백,이백,이백,20250417155750,https://game.naver.com/lounge/girlwars/board/detail/5901867,https://nng-phinf.pstatic.net/MjAyNTA0MTdfMjA5/MDAxNzQ0ODcyOTg2MDMw.BACwF1sSkBNUrBHAvtJ6RBGLh4DwdwgZS4o0TY7jWSwg.MLmVK6hQU2yixxjfsEVRDoBX8Q7KNjn9B2VPQJqAnzgg.JPEG/%EC%9B%90.jpg?type=w1678,ur,title_exact,strong,21104,이백,ur,21104,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_c361fd7a56a20690/images/T/-1047110108268041735_21104.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1537495277964424812_head21104.png,,girlswar_merged_extracted/extracted/unity/bundles/b_c361fd7a56a20690/images/T/-1047110108268041735_21104.png,download/roleprefabsandres/battleprefabandres/21104.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1013,T_ditu,35.648,24,0.9707,3.245,girlswar_merged_extracted/extracted/unity/bundles/b_c85cc1cd0d16d65a/images/T/-855995676461250147_T_ditu_1013.png
5837662,소녀전쟁 | UR 아킬레우스,아킬레우스,아킬레우스,아킬레우스,20250402182834,https://game.naver.com/lounge/girlwars/board/detail/5837662,https://nng-phinf.pstatic.net/MjAyNTA0MDJfMTI5/MDAxNzQzNTg2MDUzODM3.01z9Ha0X_3jVSzz42zadIYV6uCPaCVNlg4gIanpIgFsg.HHXn20dmrh0UrcMKdyjR-zdTDk8maTiVsrJ365iv1r8g.JPEG/%EC%95%84_.jpg?type=w1678,ur,title_exact,strong,21101,아킬레우스,ur,21101,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_be34dd4eb28819f9/images/T/-8125809157501010767_21101.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7455357084969602683_head21101.png,,girlswar_merged_extracted/extracted/unity/bundles/b_be34dd4eb28819f9/images/T/-8125809157501010767_21101.png,download/roleprefabsandres/battleprefabandres/21101.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,31112,T_ditu,40.214,20,1.6845,2.971,girlswar_merged_extracted/extracted/unity/bundles/b_2b63b740a4d4f480/images/T/-8376008284381945060_T_ditu_31112.png
5765288,소녀전쟁 | UR 사이토 기쵸,사이토 기쵸,사이토 기쵸,사이토 기쵸,20250317140042,https://game.naver.com/lounge/girlwars/board/detail/5765288,https://nng-phinf.pstatic.net/MjAyNTAzMTdfMjIx/MDAxNzQyMTgyNTY2ODgx.iIP3-AlkPf0hlT4gPrRJkxln7lkapdQhkaZvO2GN5Osg.YqnxR-z4AwK1aYNrWuy-phicxLBVMPSr8HFTMOvA-_Yg.JPEG/%EC%82%AC%EC%9D%B4%ED%86%A0_%EC%9B%90%ED%99%94_.jpg?type=w1678,ur,title_exact,strong,21029,사이토 기쵸,ur,1029|21029,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_16d76ced1dc83ed3/images/T/6044870618786479214_21029.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-2696603367484981058_head21029.png,,girlswar_merged_extracted/extracted/unity/bundles/b_16d76ced1dc83ed3/images/T/6044870618786479214_21029.png,download/roleprefabsandres/battleprefabandres/21029.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,31108,T_ditu,31.461,22,0.7884,9.198,girlswar_merged_extracted/extracted/unity/bundles/b_cf5834cce51ecd08/images/T/-4510238535055420212_T_ditu_31108.png
5693459,소녀전쟁 | UR 황충,황충,황충,황충,20250301120110,https://game.naver.com/lounge/girlwars/board/detail/5693459,https://nng-phinf.pstatic.net/MjAyNTAyMjhfNTIg/MDAxNzQwNzIwOTc3MjE1.zJ7pDm6UtFfembScwM5xHjUfj2xVgTDwxuZUE-196sAg.EFWpDOVaFoVJCe7tmip44a3y6JRCbWtpEzdCvSVK0DEg.JPEG/%ED%99%A9%EC%B6%A9_%EC%9B%90%ED%99%94.jpg?type=w1678,ur,title_exact,strong,21090,황충,ur,21090,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_96674f73da646dc7/images/T/-8187522094768263312_21090.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3566974015880545421_head21090.png,,girlswar_merged_extracted/extracted/unity/bundles/b_96674f73da646dc7/images/T/-8187522094768263312_21090.png,download/roleprefabsandres/battleprefabandres/21090.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1047,T_ditu,37.891,20,1.4909,0.786,girlswar_merged_extracted/extracted/unity/bundles/b_4f87f3752e0a672d/images/T/-669463779032959401_T_ditu_marry_1047.png
